segment_id,road_name,road_type,human_segment_id,internal_id,start_lat,start_lon,end_lat,end_lon,length_m,start_km,end_km,road_risk_score,ai_risk_label,ai_risk_probability,prob_low_risk,prob_medium_risk,prob_high_risk,prob_critical_risk,ai_recommended_speed,recommended_safe_speed,road_function_score,infrastructure_score,exposure_score,human_tolerance_limit,operating_speed_score,crash_risk_score,posted_speed_limit,pedestrian_exposure_score,blackspot_flag,crash_count,fatal_crashes,schools_count,lighting_quality,roadside_hazards,intersection_density,speed_compliance_rate,speed_violation_score,hotspot_score,hotspot_category,speed_safety_score,original_safe_speed,misalignment_score,misalignment_category,speed_p85,ptw_share_pct,exposure_tier,urban_rural_flag,lane_count,median_presence,land_use_type,top_ai_factors,congestion_index,congestion_category,congestion_smoothed,operating_speed_mean,minor_crashes,major_crashes,risk_category,final_safe_speed,corridor_base,corridor_seq
44,12th Main Road,Urban Road,URB-00044,44,13.0684,77.5784,13.0632,77.5758,650.9,17.6,18.251,22.2638,Aligned,0.5555,0.5174,0.4645,-0.0074,0.0018,57.4247,57.4725,99.2697,0.0,14.3702,79.9683,73.9806,0.0695,60.0,0.9124,No,0.0,-0.0029,-0.0212,Good,Medium,0.1564,10.0,10.1532,21.2739,Safe,68.8283,58.3816,20.0888,Aligned,60.6335,42.562,Separated Traffic,Rural,8.117,True,Residential,Approach to Congestion (Tapered) | Poor Infrastructure,-0.0027,,True,54.3726,-0.0064,-0.0,Aligned,59,12th Main Road,3
45,13th A Main Road,Urban Road,URB-00045,45,13.0926,77.5913,13.0953,77.589,1355.2,18.0,19.355,41.8367,Moderate Misalignment,0.928,0.003,0.9082,0.0459,-0.0081,30.5134,31.0517,76.3835,66.5825,49.5718,28.9925,75.7074,0.0,40.0627,55.304,No,0.0,0.0047,2.0213,Good,High,2.0652,10.0,10.0,29.4525,Moderate Risk,72.3257,30.7318,33.8279,Moderate Misalignment,32.3893,56.1279,Significant Pedestrian Interaction,Urban,2.2919,True,Commercial,High Pedestrian Interaction | Above Human Tolerance Limit,0.1584,Light,False,26.2338,0.0044,-0.006,Moderate Misalignment,31,13th A Main Road,1
46,13th A Main,Urban Road,URB-00046,46,13.0991,77.5875,13.0987,77.5876,40.6,18.4,18.441,11.5711,Aligned,0.9217,0.9192,0.0662,0.0208,-0.0006,24.8524,25.1966,25.6702,8.6357,19.7995,49.7205,88.8457,0.1323,29.4407,13.1383,No,0.0,0.0053,0.0462,Poor,Low,0.9703,10.0,10.4382,22.0099,Safe,70.7296,26.4711,19.2341,Aligned,25.4224,44.1272,Side Impact Potential,Rural,0.8842,False,Residential,Poor Infrastructure,0.0155,,False,22.8679,-0.0055,-0.0018,Aligned,24,13th A Main,1
47,13th Cross Road,Urban Road,URB-00047,47,13.0185,77.5069,13.021,77.5028,516.5,18.8,19.317,8.3075,Aligned,0.9928,1.0295,0.0,-0.0221,0.0011,38.6927,39.9837,60.1835,10.4323,15.6977,69.7801,84.057,0.1239,58.8767,11.4474,No,0.0,-0.005,0.0211,Poor,High,1.136,10.0,10.1836,20.4852,Safe,72.6052,37.0554,17.2438,Aligned,40.2069,35.4361,Separated Traffic,Rural,1.9854,True,Residential,Poor Infrastructure,0.1991,Light,False,28.7424,-0.016,0.0029,Aligned,39,13th Cross Road,1
48,13th Cross Road,Urban Road,URB-00048,48,12.9159,77.6517,12.9156,77.6448,754.4,19.2,19.954,16.414,Aligned,0.8235,0.8156,0.1454,0.0254,-0.0017,58.4821,59.1405,99.9219,8.7387,15.4523,80.7995,58.0243,0.0,59.2925,8.6461,No,0.0,0.0003,0.0314,Good,Medium,0.1371,10.0,10.0564,20.3512,Safe,73.0839,59.1629,18.0607,Aligned,58.8224,40.5098,Separated Traffic,Rural,5.7984,True,Residential,Approach to Congestion (Tapered) | Poor Infrastructure,-0.0179,,True,50.3509,0.009,0.0095,Aligned,58,13th Cross Road,2
49,13th Cross Sadashivanagar,Urban Road,URB-00049,49,13.0092,77.5805,13.0065,77.5787,367.7,19.6,19.968,19.6178,Aligned,0.6931,0.7486,0.2868,0.0259,-0.003,67.806,67.8497,97.7004,4.1898,17.5821,80.1187,77.3347,0.1943,59.7793,12.4971,No,0.0,-0.0016,-0.0459,Poor,Low,0.0576,10.0,10.0,21.2178,Safe,70.7114,68.4544,19.1504,Aligned,66.8172,38.0657,Separated Traffic,Rural,5.1453,True,Industrial,Poor Infrastructure,-0.0184,,False,57.0857,-0.0091,0.0035,Aligned,67,13th Cross Sadashiva,1
50,13th Main Road,Urban Road,URB-00050,50,13.066,77.5808,13.0576,77.5915,1537.5,20.0,21.538,18.6831,Aligned,0.5789,0.5801,0.4364,0.0166,-0.0029,33.6374,32.6436,64.1056,31.1843,38.691,49.6978,90.7421,0.0,29.5764,37.1149,No,0.0,0.0047,1.0375,Good,Low,3.1136,10.0,10.6296,26.4856,Moderate Risk,70.7403,33.3648,28.4888,Moderate Misalignment,31.6141,63.8116,Side Impact Potential,Urban,3.7743,True,Mixed,Poor Infrastructure,0.2236,Light,False,24.2967,0.0036,-0.009,Aligned,33,13th Main Road,1
51,13th Main Road,Urban Road,URB-00051,51,12.9683,77.6377,12.9689,77.6477,1091.7,20.4,21.492,35.2528,Moderate Misalignment,0.8497,0.2392,0.7863,0.0135,-0.0071,49.0078,48.6742,62.7628,15.855,24.4624,51.2127,100.0,0.1568,40.8596,14.5571,No,0.0,0.0061,0.0013,Good,Low,1.9765,10.0,23.7446,25.3393,Moderate Risk,66.5187,49.4607,29.7216,Moderate Misalignment,51.7383,51.5625,Side Impact Potential,Peri-Urban,4.0289,True,Residential,Poor Infrastructure,0.1481,Light,False,38.4089,0.0119,-0.008,Moderate Misalignment,47,13th Main Road,2
52,13th Main Road,Urban Road,URB-00052,52,12.9446,77.5538,12.9442,77.5547,147.2,20.8,20.947,37.5858,Moderate Misalignment,0.9559,0.0703,0.964,-0.009,-0.0038,52.5659,50.3765,78.3497,19.7968,29.8983,49.8949,97.0116,0.3384,49.6729,15.6784,No,0.0,-0.0004,-0.0202,Good,Medium,2.7071,10.0,11.9217,25.932,Moderate Risk,69.5293,49.8704,26.8268,Moderate Misalignment,54.4259,67.9854,Side Impact Potential,Urban,5.0151,False,Commercial,Poor Infrastructure,-0.0039,,False,49.3304,0.0104,-0.003,Moderate Misalignment,51,13th Main Road,3
53,14th A Cross Road,Urban Road,URB-00053,53,13.0171,77.5957,13.0196,77.5968,306.1,21.2,21.506,27.3283,Moderate Misalignment,0.5395,0.458,0.578,0.0053,0.0041,48.4036,47.5192,44.5564,0.0,24.2473,49.6637,94.1899,0.1756,40.1677,14.9324,No,0.0,-0.0015,0.0058,Poor,Medium,3.9332,10.0,29.7015,30.2244,Moderate Risk,59.9315,49.7919,35.6586,Moderate Misalignment,51.1389,57.3024,Side Impact Potential,Urban,1.9557,False,Commercial,Poor Infrastructure,-0.0013,,False,42.961,0.0069,0.0067,Moderate Misalignment,51,14th A Cross Road,1
54,14th Cross Chandra Layout,Urban Road,URB-00054,54,12.9591,77.5237,12.9519,77.521,957.8,21.6,22.558,11.7159,Aligned,0.9659,0.9749,0.0283,0.0083,0.0071,16.7384,21.6024,26.9602,0.7872,20.1394,50.3868,93.5053,0.0484,21.0318,7.141,No,0.0,-0.0015,0.0425,Good,Low,2.4389,10.0,10.0,22.7413,Safe,67.8404,15.1286,20.2686,Aligned,17.429,59.4022,Side Impact Potential,Peri-Urban,0.9015,False,Industrial,Poor Infrastructure,0.0024,,False,12.0526,0.0071,-0.0008,Aligned,17,14th Cross Chandra L,1
55,14th Cross Chandra Layout,Urban Road,URB-00055,55,12.9515,77.521,12.945,77.52,755.3,22.0,22.755,16.8534,Aligned,0.7943,0.7747,0.1855,0.023,0.0067,27.2858,25.1865,25.488,10.7858,21.7922,49.7482,97.3083,0.4663,20.0,11.4142,No,0.0,-0.0043,-0.0065,Poor,High,0.8811,10.0,29.0788,23.9535,Safe,68.5703,27.0623,23.3979,Aligned,25.0826,43.5028,Side Impact Potential,Rural,1.1433,False,Commercial,Poor Infrastructure,0.0102,,False,22.8837,0.0089,0.0028,Aligned,25,14th Cross Chandra L,2
56,14th Cross Road,Urban Road,URB-00056,56,12.8986,77.558,12.8968,77.5602,321.1,22.4,22.721,15.6752,Aligned,0.9186,0.9198,0.1215,-0.0053,-0.0021,36.1454,39.5379,50.9083,19.971,29.9762,50.8233,90.8631,0.0093,40.577,20.7677,No,0.0,0.0022,0.0206,Poor,Low,1.6421,10.0,10.044,22.7127,Safe,70.4901,39.4185,23.3914,Aligned,37.1005,59.7988,Side Impact Potential,Peri-Urban,3.0999,False,Residential,Poor Infrastructure,-0.0003,,False,31.9904,-0.0014,0.0154,Aligned,39,14th Cross Road,1
57,14th Cross Road,Urban Road,URB-00057,57,12.9299,77.5666,12.9294,77.5736,771.0,22.8,23.571,10.1723,Aligned,0.978,0.949,0.0221,-0.0181,0.0011,30.2095,29.1165,52.7219,3.4543,19.6265,51.7858,67.9591,0.0497,59.4076,5.9585,No,0.0,0.0026,-0.0399,Poor,Low,3.5283,10.0,10.1037,22.3448,Safe,69.1368,28.6192,18.3198,Aligned,26.6106,59.3909,Side Impact Potential,Urban,3.9194,False,Mixed,Poor Infrastructure,0.1954,Light,False,20.3538,-0.0017,-0.0143,Aligned,30,14th Cross Road,2
58,14th Cross Road,Urban Road,URB-00058,58,12.9071,77.5759,12.907,77.5857,1062.9,23.2,24.263,8.2411,Aligned,0.9782,1.017,-0.0051,0.0003,0.0012,18.1767,20.1349,29.2914,0.0,15.2064,50.6921,88.7384,0.2324,20.1091,4.5588,No,0.0,-0.0042,0.0107,Poor,High,1.982,10.0,10.2716,21.2875,Safe,69.3496,17.6113,17.8639,Aligned,16.6207,41.0116,Side Impact Potential,Rural,2.3415,False,Industrial,Poor Infrastructure,0.1874,Light,False,11.007,-0.0143,-0.0118,Aligned,20,14th Cross Road,3
59,14th Cross Road,Urban Road,URB-00059,59,13.0602,77.59,13.0586,77.5933,401.1,23.6,24.001,40.0475,Moderate Misalignment,0.9135,0.0595,0.9361,0.0541,-0.011,50.2337,49.7997,98.3087,0.0,20.4281,49.8396,70.487,0.4499,60.0,8.4666,No,0.0,0.0024,0.0316,Poor,Medium,0.1402,10.0,10.5802,27.7974,Moderate Risk,60.3659,49.8643,34.1173,Moderate Misalignment,48.4528,45.9543,Side Impact Potential,Rural,3.8967,False,Residential,Poor Infrastructure | Above Human Tolerance Limit,0.138,Light,False,38.6001,-0.0015,-0.0067,Moderate Misalignment,50,14th Cross Road,4
60,14th Cross Road,Urban Road,URB-00060,60,13.0165,77.5056,13.0181,77.5028,356.2,24.0,24.356,11.4224,Aligned,0.9024,0.9423,0.06,-0.0021,-0.0054,52.8316,52.2909,100.0,14.5944,21.9119,81.399,72.3833,0.3975,59.6949,16.2313,No,0.0,-0.002,0.9253,Poor,Medium,0.1713,10.0,10.6779,21.3088,Safe,71.7255,50.2877,16.3313,Aligned,53.2915,43.2126,Separated Traffic,Rural,6.8943,True,Industrial,Poor Infrastructure,0.1767,Light,False,40.2882,-0.0053,-0.007,Aligned,53,14th Cross Road,5
61,14th Cross Road,Urban Road,URB-00061,61,13.0384,77.6072,13.038,77.6102,320.5,24.4,24.721,11.6544,Aligned,0.989,1.0031,-0.0139,0.0161,0.0165,34.032,33.5902,85.5886,29.6503,27.4915,48.8031,78.7409,0.3326,40.3929,18.8396,No,0.0,0.0056,-0.0408,Poor,Medium,2.0723,10.0,10.0,20.6199,Safe,75.6476,34.8694,17.8732,Aligned,38.8551,55.2513,Side Impact Potential,Urban,4.871,True,Residential,Poor Infrastructure,0.1774,Light,False,25.0369,-0.0082,-0.0094,Aligned,33,14th Cross Road,6
62,14th Cross Road,Urban Road,URB-00062,62,12.9998,77.5507,13.0001,77.5528,236.0,24.8,25.036,10.8531,Aligned,0.9564,0.9842,0.0719,0.0159,-0.0076,25.5315,27.5914,29.9924,40.9633,22.0497,50.5713,96.4264,0.2131,20.6508,12.9528,No,0.0,-0.0013,0.0016,Poor,Low,3.3786,10.0,30.1013,19.9639,Safe,75.6625,25.6848,22.1779,Aligned,22.627,51.4985,Side Impact Potential,Peri-Urban,0.9847,False,Residential,Meets Safe System Standards,-0.0042,,False,22.1627,-0.0094,-0.0147,Aligned,24,14th Cross Road,7
63,14th Cross Road,Urban Road,URB-00063,63,13.0204,77.4985,13.0179,77.5027,530.3,25.2,25.73,12.9843,Aligned,0.9216,0.887,0.1241,0.0062,-0.006,32.8417,34.256,24.7296,5.6915,17.8535,47.6718,97.7829,0.0297,30.5279,7.2928,No,0.0,0.0007,-0.0319,Poor,High,3.2662,10.0,10.0015,22.3211,Safe,68.6782,32.2031,20.429,Aligned,31.4261,49.1785,Side Impact Potential,Peri-Urban,1.0688,False,Residential,Poor Infrastructure,0.0356,,False,31.7091,0.0068,0.0045,Aligned,32,14th Cross Road,8
64,14th Main Road,Urban Road,URB-00064,64,12.9073,77.638,12.9117,77.6381,3312.1,25.6,28.912,12.6555,Aligned,0.9765,0.9769,0.0271,-0.0041,-0.0091,42.5341,42.7084,73.2918,14.0484,27.6072,49.6506,78.0311,0.2923,50.6421,13.7403,No,0.0,-0.0011,1.0303,Good,Medium,1.9951,10.0,10.2658,23.661,Safe,70.0982,40.2112,20.0239,Aligned,43.0678,67.9017,Side Impact Potential,Urban,2.2401,False,Commercial,Poor Infrastructure,0.027,,False,36.7569,0.0127,-0.0169,Aligned,42,14th Main Road,1
65,14th Main Road,Urban Road,URB-00065,65,12.9009,77.5598,12.9094,77.5641,1092.9,26.0,27.093,9.357,Aligned,0.9715,0.9684,0.0919,-0.026,-0.0095,29.007,30.1793,70.256,54.2838,38.6445,49.8474,76.1809,0.0332,38.7235,34.8136,No,0.0,-0.0021,-0.0635,Good,Low,1.5283,10.0,10.0,21.3868,Safe,80.2991,28.2211,19.2291,Aligned,29.7796,64.4877,Side Impact Potential,Urban,1.6267,False,Mixed,Meets Safe System Standards,0.0059,,False,23.8815,0.0101,-0.002,Aligned,29,14th Main Road,2
66,14th Main Road,Urban Road,URB-00066,66,12.9435,77.5582,12.9445,77.5584,120.1,26.4,26.52,11.8577,Aligned,0.9447,0.9502,0.043,0.0163,-0.0024,23.4246,23.2026,29.721,21.2849,21.5478,49.8911,99.0445,0.3456,20.5035,15.4088,No,0.0,-0.0075,0.0513,Good,Medium,3.0516,10.0,14.9317,21.8679,Safe,72.2367,20.9126,22.1986,Aligned,22.3122,50.8391,Side Impact Potential,Peri-Urban,1.8432,False,Residential,Poor Infrastructure,0.0142,,False,18.5708,-0.0093,-0.0017,Aligned,24,14th Main Road,3
67,14th Main Road,Urban Road,URB-00067,67,12.9102,77.5919,12.9063,77.592,434.9,26.8,27.235,15.1466,Aligned,0.8613,0.868,0.1239,0.0085,-0.0076,47.1963,49.9085,100.0,0.8378,19.9977,79.9088,71.1276,0.3997,57.6131,8.8517,No,0.0,-0.0027,0.1019,Poor,High,0.0314,10.0,10.0,22.4992,Safe,68.1246,46.6012,22.5525,Aligned,50.1554,46.452,Separated Traffic,Rural,7.9233,True,Residential,Poor Infrastructure,-0.0082,,False,40.5195,0.0005,0.0122,Aligned,45,14th Main Road,4
68,14th Main Road,Urban Road,URB-00068,68,13.0623,77.5871,13.0606,77.5895,329.4,27.2,27.529,9.3916,Aligned,0.9999,0.981,-0.0029,-0.0097,-0.0049,29.7768,29.2174,25.6408,2.4224,16.4958,48.6785,86.6346,0.3212,30.9858,7.8319,No,0.0,0.0066,0.0026,Poor,High,1.3599,10.0,10.0,21.0931,Safe,68.9757,28.421,18.8581,Aligned,29.2215,38.3448,Side Impact Potential,Rural,1.0039,False,Residential,Poor Infrastructure,0.1927,Light,False,23.0722,0.0099,-0.0057,Aligned,29,14th Main Road,5
69,14th Main Road,Urban Road,URB-00069,69,12.9569,77.5286,12.9566,77.5344,726.7,27.6,28.327,13.6407,Aligned,0.9536,1.0372,0.0439,-0.0021,0.0049,23.1011,24.0652,51.1987,15.2382,29.7208,50.578,86.2331,0.1693,59.9684,18.7071,No,0.0,-0.0149,0.0219,Good,Low,2.2997,10.0,10.4609,25.336,Safe,69.1164,24.8839,20.4117,Aligned,23.2193,67.7346,Side Impact Potential,Urban,2.8045,False,Commercial,Poor Infrastructure,0.0017,,False,21.8163,-0.0058,0.0038,Aligned,25,14th Main Road,6
70,14th Main Road,Urban Road,URB-00070,70,13.0025,77.5407,13.0062,77.5411,416.8,28.0,28.417,9.2793,Aligned,0.9734,0.9905,-0.0113,0.012,0.0024,34.3258,36.5153,69.841,25.1624,26.6039,48.8373,84.4344,0.0,59.1464,12.8946,No,0.0,-0.0013,0.0407,Good,Medium,1.8832,10.0,10.1288,21.6778,Safe,73.6107,33.33,18.8956,Aligned,36.6066,64.1659,Side Impact Potential,Urban,2.1736,False,Commercial,Poor Infrastructure,0.0206,,False,28.9618,0.013,-0.006,Aligned,35,14th Main Road,7
71,14th Main,Urban Road,URB-00071,71,12.9066,77.6368,12.9073,77.638,213.5,28.4,28.614,10.6987,Aligned,0.973,0.9856,0.054,0.0004,-0.004,28.4746,30.3932,62.9672,21.7455,35.1667,50.5491,76.352,0.084,40.6469,33.4212,No,0.0,-0.0002,0.9509,Poor,Medium,2.0885,10.0,10.0,25.371,Moderate Risk,70.2801,29.0437,22.9596,Aligned,31.8714,61.4177,Side Impact Potential,Peri-Urban,2.8658,True,Residential,Poor Infrastructure,0.162,Light,False,24.1097,0.0033,0.0002,Aligned,29,14th Main,1
72,15th A Cross Road,Urban Road,URB-00072,72,13.0935,77.5898,13.0935,77.5825,819.6,28.8,29.62,12.9768,Aligned,0.8703,0.8261,0.1626,0.0029,0.0072,47.8673,48.6536,79.2591,10.6086,27.6129,51.2948,90.2312,0.0,50.9172,14.0543,No,0.0,0.0079,-0.0328,Good,Medium,2.0073,10.0,10.0,23.8327,Safe,70.2057,48.2265,20.6252,Aligned,48.3498,67.9392,Side Impact Potential,Urban,4.9079,False,Mixed,Poor Infrastructure,-0.02,,False,43.5615,0.0052,0.0215,Aligned,48,15th A Cross Road,1
73,15th Cross Road,Urban Road,URB-00073,73,12.9367,77.5827,12.9367,77.5827,982.7,29.2,30.183,10.9079,Aligned,0.9629,0.9876,0.0026,-0.0038,0.0117,44.4037,49.164,54.0626,25.1913,32.6186,49.6963,76.9857,0.0,51.648,23.3964,No,0.0,0.001,0.9601,Good,Low,2.8706,10.0,10.1303,24.6918,Safe,72.2268,43.6692,22.8693,Aligned,43.9832,66.8681,Side Impact Potential,Urban,3.8156,False,Commercial,Poor Infrastructure,0.1407,Light,False,34.5591,-0.0199,-0.0022,Aligned,45,15th Cross Road,1
74,15th Cross Road,Urban Road,URB-00074,74,12.9138,77.6324,12.9142,77.627,589.3,29.6,30.189,38.3253,Moderate Misalignment,0.9061,0.0717,0.8595,0.0054,-0.0078,47.9472,49.6821,90.56,32.726,30.6799,50.8419,97.4985,0.0,49.1962,24.641,No,0.0,0.0039,0.0105,Poor,Low,2.1653,10.0,18.9818,25.8282,Moderate Risk,66.7254,51.0391,30.081,Moderate Misalignment,58.9334,64.2209,Side Impact Potential,Urban,6.0358,True,Residential,Poor Infrastructure,0.01,,False,51.3489,-0.0024,-0.0084,Moderate Misalignment,49,15th Cross Road,2
75,15th Cross Road,Urban Road,URB-00075,75,13.0058,77.5624,13.0057,77.5652,1837.3,30.0,31.837,9.8303,Aligned,0.9847,0.9678,0.0152,-0.0011,0.0043,40.5047,40.45,70.9939,19.6496,28.0494,50.5231,77.7771,0.2222,45.9695,21.5654,No,0.0,0.0006,0.9546,Good,Low,1.4877,10.0,10.3101,22.7678,Safe,72.4031,42.0324,18.1585,Aligned,39.1545,55.3704,Side Impact Potential,Urban,1.9108,False,Industrial,Poor Infrastructure,0.0069,,False,34.133,-0.0066,0.014,Aligned,39,15th Cross Road,3
76,15th Cross Road,Urban Road,URB-00076,76,12.9136,77.6447,12.9145,77.6382,708.0,30.4,31.108,12.7209,Aligned,0.8733,0.8373,0.1225,-0.0015,-0.0077,19.8087,22.1237,31.154,25.0879,29.6193,46.3755,95.564,0.1395,21.0861,20.2004,No,0.0,0.0022,0.0622,Poor,Medium,2.5381,10.0,10.4059,22.7037,Safe,72.9391,21.3056,21.2429,Aligned,22.1486,58.0838,Side Impact Potential,Peri-Urban,1.9504,False,Industrial,Poor Infrastructure,0.1339,Light,False,16.7553,0.0072,-0.0078,Aligned,19,15th Cross Road,4
77,15th Cross Road,Urban Road,URB-00077,77,13.0059,77.5422,13.0084,77.543,299.6,30.8,31.1,13.0953,Aligned,0.9565,0.9639,0.0322,-0.0191,0.006,36.2034,35.6361,78.4475,52.3179,36.3428,50.1576,68.4688,0.1584,49.477,34.4826,No,0.0,-0.0006,-0.0412,Poor,Low,2.0213,10.0,10.1118,21.0805,Safe,79.9592,33.2451,17.8517,Aligned,33.8923,57.6585,Side Impact Potential,Urban,5.7838,False,Residential,Meets Safe System Standards,-0.0208,,False,29.984,0.0038,0.0164,Aligned,37,15th Cross Road,5
78,15th Main Road,Urban Road,URB-00078,78,12.9957,77.5346,12.9951,77.5429,913.0,31.2,32.113,36.1928,Moderate Misalignment,0.8435,0.1558,0.8441,0.0009,0.0075,47.9889,49.1372,59.4106,17.2505,20.7395,52.108,99.6718,0.2689,39.6727,14.5699,No,0.0,-0.0009,-0.0169,Good,Low,1.859,10.0,23.0632,24.8661,Moderate Risk,66.1785,49.3707,30.6282,Moderate Misalignment,48.857,53.106,Side Impact Potential,Peri-Urban,3.9914,True,Residential,Poor Infrastructure,0.1413,Light,False,38.4819,0.003,0.0209,Moderate Misalignment,49,15th Main Road,1
79,15th Main Road,Urban Road,URB-00079,79,13.012,77.5357,13.0141,77.5328,401.5,31.6,32.002,36.5056,Moderate Misalignment,0.7223,0.1883,0.7271,0.0455,0.0046,68.4314,67.9568,99.7395,0.0,17.6201,79.8927,90.3234,0.0,60.0,11.3414,No,0.0,0.0031,-0.0078,Good,Low,0.0883,10.0,13.4052,25.0439,Moderate Risk,63.4721,66.4416,28.2811,Moderate Misalignment,69.8037,35.0803,Separated Traffic,Rural,7.883,True,Residential,Poor Infrastructure,0.1474,Light,False,52.0424,0.0153,-0.0051,Moderate Misalignment,70,15th Main Road,2
80,16th A Main Road,Urban Road,URB-00080,80,13.0971,77.5922,13.1,77.5889,512.0,32.0,32.512,42.535,Moderate Misalignment,0.9888,0.0431,1.0441,-0.0022,0.0058,29.7068,28.6132,66.477,21.0647,41.1181,30.8615,99.8095,0.0,38.9745,43.9363,No,0.0,0.007,1.0206,Good,Low,1.9235,10.0,22.7834,37.1201,Moderate Risk,55.1913,29.082,46.3285,Moderate Misalignment,48.8005,53.8144,Significant Pedestrian Interaction,Peri-Urban,1.9641,False,Industrial,High Pedestrian Interaction | Poor Infrastructure | Above Human Tolerance Limit,-0.0124,,False,41.0596,0.0076,0.0133,Moderate Misalignment,29,16th A Main Road,1
81,16th B Cross Road,Urban Road,URB-00081,81,13.0935,77.5825,13.0993,77.5771,895.5,32.4,33.295,12.5752,Aligned,0.9547,0.9682,-0.0079,0.0095,-0.0159,18.5456,18.0774,56.4679,34.4044,31.3487,49.4797,62.4584,0.0,31.586,30.7253,No,0.0,0.0006,0.0482,Good,Medium,2.829,10.0,10.0,22.0407,Safe,75.9637,20.8178,19.4829,Aligned,18.0221,56.6617,Side Impact Potential,Urban,3.9221,False,Residential,Active Congestion,0.7128,Severe,False,10.0,-0.0171,-0.023,Aligned,20,16th B Cross Road,1
82,16th Cross Road,Urban Road,URB-00082,82,13.0065,77.5787,13.0065,77.5692,1050.9,32.8,33.851,20.594,Aligned,0.686,0.6506,0.3446,0.0286,0.0061,63.7868,63.6102,100.0,5.4708,15.5265,82.3527,69.7532,0.3784,60.0,8.9882,No,0.0,-0.0015,-0.0515,Poor,Low,0.2031,10.0,10.6561,19.7634,Safe,71.2345,67.5665,16.7884,Aligned,65.35,33.9957,Separated Traffic,Rural,4.0505,True,Residential,Poor Infrastructure,-0.0117,,False,59.8962,0.0045,0.005,Aligned,65,16th Cross Road,1
83,16th Main Road,Urban Road,URB-00083,83,12.9198,77.6103,12.9165,77.61,2454.8,33.2,35.655,13.0021,Aligned,0.9062,0.9168,0.1022,0.0144,0.0012,46.7246,46.6597,99.2971,30.0118,23.6623,79.9115,69.3576,0.089,59.3171,16.0541,No,0.0,-0.0031,-0.0476,Good,Medium,0.0184,10.0,10.0,19.0791,Safe,76.832,46.2718,18.4365,Aligned,49.1964,46.5266,Separated Traffic,Rural,7.9068,True,Residential,Poor Infrastructure,-0.0013,,False,39.6982,-0.0112,0.0007,Aligned,48,16th Main Road,1
84,16th Main Road,Urban Road,URB-00084,84,12.9278,77.589,12.9286,77.5895,101.9,33.6,33.702,14.7095,Aligned,0.8767,0.9173,0.079,0.0167,-0.0008,30.3879,32.1212,62.8175,30.7586,31.8218,49.5399,95.8389,0.4182,33.2948,23.9475,No,0.0,0.0036,0.038,Good,Medium,4.0029,10.0,10.0403,23.8819,Safe,72.5481,29.2552,20.8382,Aligned,30.9253,61.7248,Side Impact Potential,Urban,3.8886,True,Mixed,Poor Infrastructure,0.0083,,False,26.9737,-0.0001,0.0047,Aligned,30,16th Main Road,2
85,16th Main Road,Urban Road,URB-00085,85,12.9217,77.588,12.9278,77.5882,680.2,34.0,34.68,11.1173,Aligned,0.9954,0.9873,-0.0087,-0.0158,0.0042,21.0024,20.7303,65.4211,30.2526,27.3342,49.4772,80.5544,0.1946,30.4282,19.2874,No,0.0,-0.0019,0.0209,Good,Low,3.072,10.0,10.0,21.0636,Safe,75.6921,19.9031,17.5579,Aligned,22.6694,59.3533,Side Impact Potential,Urban,4.0562,True,Industrial,Poor Infrastructure,0.1113,Light,False,18.497,-0.0037,-0.0073,Aligned,22,16th Main Road,3
86,16th Main Road,Urban Road,URB-00086,86,12.9286,77.5873,12.9325,77.5894,497.9,34.4,34.898,13.5531,Aligned,0.9604,0.9379,0.0581,-0.0104,-0.0002,19.7525,21.1134,28.8131,1.3378,14.5323,49.9227,78.3688,0.3264,20.9083,4.0448,No,0.0,0.0034,0.0013,Poor,Low,1.4819,10.0,10.0,20.6979,Safe,69.0668,19.7744,18.4309,Aligned,21.4707,43.9038,Side Impact Potential,Rural,1.156,False,Mixed,Active Congestion | Poor Infrastructure,0.7583,Severe,False,10.0,0.0056,0.0046,Aligned,20,16th Main Road,4
87,16th Main Road,Urban Road,URB-00087,87,13.0146,77.5307,13.0138,77.5327,230.9,34.8,35.031,18.315,Aligned,0.7245,0.7399,0.2682,-0.0104,0.0022,49.8232,50.6052,50.5061,26.0818,24.6856,50.5596,85.9927,5.4576,39.1834,12.0277,No,0.0,0.0037,-0.0336,Good,Medium,2.3515,10.0,33.9668,27.8436,Moderate Risk,63.7224,49.098,31.2777,Moderate Misalignment,51.5159,60.7784,Side Impact Potential,Peri-Urban,2.0363,False,Residential,Poor Infrastructure,-0.0173,,False,50.9369,0.9944,-0.0021,Aligned,52,16th Main Road,5
88,16th Main,Urban Road,URB-00088,88,12.9215,77.6111,12.9209,77.6108,77.3,35.2,35.277,8.883,Aligned,0.9973,0.9483,0.0867,0.0014,0.0121,24.8174,21.3562,59.3446,7.4214,17.2484,69.0728,85.9899,0.0131,40.5491,11.3501,No,0.0,0.0048,0.0384,Poor,Medium,0.926,10.0,10.5789,20.5555,Safe,70.9197,24.2211,19.3699,Aligned,22.6656,36.3198,Separated Traffic,Rural,3.0429,True,Residential,Poor Infrastructure,-0.0234,,False,21.2032,-0.0016,-0.0115,Aligned,25,16th Main,1
